	cnn_score	precision	precision_u8
189	1.5331296e-06	0.7392191107895894	189
190	1.6545225e-06	0.7431393209229544	190
191	1.7927755e-06	0.747058985558797	191
192	1.9404702e-06	0.7509817140409127	192
193	2.1057695e-06	0.7549031923871016	193
194	2.2941244e-06	0.7588270812457201	194
195	2.4972398e-06	0.7627489931331347	195
196	2.7281635e-06	0.7666685247138333	196
197	2.9816376e-06	0.7705894143194484	197
198	3.2514697e-06	0.7745113425059482	198
199	3.5525748e-06	0.7784339847141978	199
200	3.915889e-06	0.7823570112643279	200
201	4.305472e-06	0.7862749316357683	201
202	4.716739e-06	0.7901976978554731	202
203	5.201832e-06	0.7941198286314785	203
204	5.755178e-06	0.7980409737889398	204
205	6.3831008e-06	0.801965183916794	205
206	7.0800465e-06	0.8058833196681874	206
207	7.829018e-06	0.8098083320520766	207
208	8.731561e-06	0.8137265345918333	208
209	9.775135e-06	0.8176510665687637	209
210	1.0941169e-05	0.8215726047933821	210
211	1.23150985e-05	0.8254907643373459	211
212	1.37926545e-05	0.829414431825443	212
213	1.554495e-05	0.8333340701961502	213
214	1.7468357e-05	0.8372586915866052	214
215	1.9731568e-05	0.8411786153626138	215
216	2.247229e-05	0.84509820631181	216
217	2.5438372e-05	0.8490219608135765	217
218	2.8893332e-05	0.8529448234161356	218
219	3.2971668e-05	0.8568658446404658	219
220	3.7758786e-05	0.8607859739284744	220
221	4.3509528e-05	0.864709184089734	221
222	5.0146064e-05	0.8686302654549996	222
223	5.7839323e-05	0.872553896503726	223
224	6.71181e-05	0.8764747899169137	224
225	7.845884e-05	0.8803976859664304	225
226	9.106705e-05	0.8843166979073075	226
227	0.00010727282	0.8882371814371125	227
228	0.00012646674	0.8921593743424009	228
229	0.0001504453	0.8960820266366076	229
230	0.00018145687	0.9000001211803482	230
231	0.00022386094	0.9039238868624143	231
232	0.00027257946	0.9078478296613269	232
233	0.0003340801	0.9117650862709582	233
234	0.00041813724	0.9156885842061568	234
235	0.0005166516	0.9196099448807303	235
236	0.00064156286	0.923529804733693	236
237	0.000808819	0.9274555378480491	237
238	0.001041012	0.931373074868387	238
239	0.0013292871	0.9352996081224567	239
240	0.0017527036	0.9392182844290506	240
241	0.0023124272	0.9431395961189728	241
242	0.0031015612	0.9470596280041381	242
243	0.0041667623	0.9509820227663773	243
244	0.005671613	0.9549057244854228	244
245	0.007993279	0.958825803635112	245
246	0.011374384	0.9627459822127808	246
247	0.016689133	0.9666710207512297	247
248	0.02454913	0.9705929227114052	248
249	0.037316643	0.9745128069421631	249
250	0.058057334	0.978431800396183	250
251	0.09510444	0.9823547771003373	251
252	0.16248494	0.9862787963178885	252
253	0.2821577	0.9902017902019401	253
254	0.49919736	0.9941226069462474	254
255	0.8404803	0.9980436173280444	255
