	cnn_score	precision	precision_u8
147	1.1031446e-09	0.5745098404490502	147
148	1.2114725e-09	0.5784320055665723	148
149	1.331949e-09	0.582353317450006	149
150	1.462363e-09	0.5862750589782705	150
151	1.6066678e-09	0.5901965637200408	151
152	1.7675906e-09	0.5941181715348696	152
153	1.9461976e-09	0.5980402511204836	153
154	2.1468693e-09	0.6019611162852456	154
155	2.3670308e-09	0.6058832358482289	155
156	2.6123697e-09	0.609804940126356	156
157	2.8824776e-09	0.613725577518387	157
158	3.183603e-09	0.6176477412730623	158
159	3.5281307e-09	0.6215686590482641	159
160	3.906372e-09	0.6254909984785737	160
161	4.326583e-09	0.6294119513371864	161
162	4.793642e-09	0.6333342613431125	162
163	5.3216973e-09	0.6372550849494418	163
164	5.887403e-09	0.6411772436559885	164
165	6.5441763e-09	0.6450990241625718	165
166	7.266423e-09	0.6490198324456652	166
167	8.07229e-09	0.6529414390894994	167
168	8.958061e-09	0.656863296721178	168
169	1.0014084e-08	0.6607848471088241	169
170	1.1173521e-08	0.6647067442663166	170
171	1.249243e-08	0.6686284436150235	171
172	1.3925949e-08	0.6725493900561585	172
173	1.5553487e-08	0.6764715352660707	173
174	1.736693e-08	0.680393104260805	174
175	1.9491853e-08	0.6843148293969722	175
176	2.1883453e-08	0.688236186445811	176
177	2.4556593e-08	0.6921579481667051	177
178	2.7568674e-08	0.6960796072083659	178
179	3.106732e-08	0.7000006467176224	179
180	3.4890306e-08	0.7039218838985234	180
181	3.9258545e-08	0.7078441758770233	181
182	4.4268987e-08	0.711765683614487	182
183	5.033422e-08	0.7156872709644635	183
184	5.704942e-08	0.719608449399088	184
185	6.466001e-08	0.723530127472789	185
186	7.306006e-08	0.7274518369287519	186
187	8.300925e-08	0.7313731010263055	187
188	9.446868e-08	0.735294878533145	188
189	1.0771124e-07	0.7392167141674937	189
190	1.221666e-07	0.7431381445026066	190
191	1.3931746e-07	0.7470597629145181	191
192	1.5944778e-07	0.7509804730174192	192
193	1.8170178e-07	0.7549023820633571	193
194	2.0798804e-07	0.7588235510713041	194
195	2.3821964e-07	0.7627465855329957	195
196	2.7265588e-07	0.7666679965765262	196
197	3.1253649e-07	0.7705888660453897	197
198	3.599603e-07	0.7745099375491482	198
199	4.1481115e-07	0.778431568902193	199
200	4.7811216e-07	0.7823529495970688	200
201	5.507289e-07	0.7862752656420788	201
202	6.374198e-07	0.79019739551209	202
203	7.383234e-07	0.7941187577764489	203
204	8.5286985e-07	0.7980407725338393	204
205	9.919585e-07	0.801960799521292	205
206	1.1559537e-06	0.8058833841155969	206
207	1.3545614e-06	0.8098052125217123	207
208	1.591951e-06	0.8137258162568054	208
209	1.8665057e-06	0.8176485950482373	209
210	2.1793228e-06	0.8215693193940251	210
211	2.5655065e-06	0.8254906922423928	211
212	3.0276965e-06	0.8294128555884871	212
213	3.5720443e-06	0.833334644519579	213
214	4.2186593e-06	0.8372559654187819	214
215	4.9918463e-06	0.8411770557083988	215
216	5.9189647e-06	0.8450993132719405	216
217	7.0121055e-06	0.8490212088302409	217
218	8.360251e-06	0.8529426620388468	218
219	9.975433e-06	0.8568630317617953	219
220	1.2000638e-05	0.860785201360473	220
221	1.4482898e-05	0.8647072841843576	221
222	1.7618697e-05	0.8686282904397656	222
223	2.1454562e-05	0.8725499380423436	223
224	2.6302727e-05	0.8764708229044743	224
225	3.191332e-05	0.8803924761598447	225
226	3.9314607e-05	0.8843154699916744	226
227	4.8471993e-05	0.8882367358893289	227
228	5.9448936e-05	0.8921575706540915	228
229	7.347865e-05	0.8960800947551419	229
230	9.237206e-05	0.9000004844948023	230
231	0.00011528967	0.9039223942496523	231
232	0.00014525866	0.9078444055048532	232
233	0.00018421	0.9117647522334115	233
234	0.00023207729	0.915686805424598	234
235	0.00029544713	0.9196097155412052	235
236	0.00038000406	0.9235308052771305	236
237	0.00049164315	0.9274509919601432	237
238	0.00064595573	0.9313725658751097	238
239	0.00084939133	0.93529589164526	239
240	0.0011418075	0.9392167666047141	240
241	0.0015513544	0.9431392554813788	241
242	0.0021394526	0.9470605846062965	242
243	0.0029636486	0.9509814294341776	243
244	0.004294092	0.95490365450141	244
245	0.006210394	0.9588257797367329	245
246	0.009209554	0.9627472401665228	246
247	0.013973806	0.9666674846980794	247
248	0.022204263	0.970589546130098	248
249	0.036786865	0.9745106556797818	249
250	0.063284606	0.9784314974904258	250
251	0.1174839	0.9823551878997251	251
252	0.21786709	0.9862750857110881	252
253	0.40543678	0.9901984037438729	253
254	0.7136081	0.9941190304687467	254
255	0.9516602	0.9980413071117958	255
