	cnn_score	precision	precision_u8
147	1.1802287e-06	0.5745101934317959	147
148	1.2428638e-06	0.5784333306149279	148
149	1.3118671e-06	0.5823552210089801	149
150	1.3842077e-06	0.586275299272732	150
151	1.4625363e-06	0.5901986167570535	151
152	1.5453295e-06	0.5941190657270798	152
153	1.632632e-06	0.5980417830517158	153
154	1.7206149e-06	0.60196342954558	154
155	1.8183698e-06	0.6058834699804625	155
156	1.9221313e-06	0.6098043055904911	156
157	2.0327652e-06	0.613728435556804	157
158	2.1528097e-06	0.617649458759084	158
159	2.2756485e-06	0.6215698299565653	159
160	2.403481e-06	0.6254921033232437	160
161	2.5476547e-06	0.6294127706234698	161
162	2.693591e-06	0.6333344236661913	162
163	2.8438863e-06	0.6372566192758656	163
164	3.0116275e-06	0.6411789062289999	164
165	3.1847303e-06	0.6451008252509256	165
166	3.3772099e-06	0.649021909017234	166
167	3.5868359e-06	0.652941682160016	167
168	3.8074318e-06	0.656862937676447	168
169	4.03785e-06	0.6607852690847166	169
170	4.28661e-06	0.66470826259297	170
171	4.5499655e-06	0.6686281353102815	171
172	4.8355973e-06	0.6725511536599251	172
173	5.1396664e-06	0.6764735486955622	173
174	5.4711077e-06	0.6803948773473472	174
175	5.8289734e-06	0.6843146892349028	175
176	6.2009203e-06	0.6882360331347939	176
177	6.615111e-06	0.6921585319448633	177
178	7.084599e-06	0.6960818019850932	178
179	7.571188e-06	0.7000018582164578	179
180	8.07521e-06	0.7039218392088127	180
181	8.63657e-06	0.7078449953687627	181
182	9.212095e-06	0.7117673219177623	182
183	9.869143e-06	0.7156884022385369	183
184	1.0545884e-05	0.7196115574748133	184
185	1.1325191e-05	0.7235326740593444	185
186	1.2151571e-05	0.727451315995451	186
187	1.3024443e-05	0.7313747117834701	187
188	1.3954385e-05	0.7352948637498753	188
189	1.4973911e-05	0.7392191107895894	189
190	1.6068198e-05	0.7431393209229544	190
191	1.7252225e-05	0.747058985558797	191
192	1.8573503e-05	0.7509817140409127	192
193	2.0012512e-05	0.7549031923871016	193
194	2.1559039e-05	0.7588270812457201	194
195	2.3219363e-05	0.7627489931331347	195
196	2.5091951e-05	0.7666685247138333	196
197	2.7204082e-05	0.7705894143194484	197
198	2.941986e-05	0.7745113425059482	198
199	3.1849777e-05	0.7784339847141978	199
200	3.470385e-05	0.7823570112643279	200
201	3.779218e-05	0.7862758116335793	201
202	4.1166248e-05	0.7901985649647911	202
203	4.475643e-05	0.7941206827323931	203
204	4.9030295e-05	0.7980418147627778	204
205	5.3649597e-05	0.8019616057659498	205
206	5.8825794e-05	0.8058841340219008	206
207	6.436151e-05	0.8098046612279346	207
208	7.086354e-05	0.8137273218346768	208
209	7.7825454e-05	0.8176473021006718	209
210	8.627418e-05	0.8215726047933821	210
211	9.5546566e-05	0.8254907643373459	211
212	0.00010522207	0.829414431825443	212
213	0.00011589945	0.8333333528567032	213
214	0.00012837967	0.837257988606465	214
215	0.00014275273	0.8411779268465189	215
216	0.00015855274	0.8451023062570049	216
217	0.00017691137	0.8490213016043096	217
218	0.00019948817	0.8529441790477452	218
219	0.00022413154	0.8568658446404658	219
220	0.00025196705	0.8607859739284744	220
221	0.00028458142	0.864709184089734	221
222	0.00032098911	0.8686302654549996	222
223	0.0003644384	0.872553896503726	223
224	0.00041536486	0.8764747899169137	224
225	0.00047825556	0.8803971488696875	225
226	0.0005492813	0.8843166979073075	226
227	0.0006367017	0.8882376868036412	227
228	0.00073998503	0.8921593743424009	228
229	0.00085962436	0.8960810803664131	229
230	0.00099545	0.9000040143497703	230
231	0.00114272	0.9039230060160677	231
232	0.0013337198	0.9078474057919468	232
233	0.0015789588	0.9117663079381612	233
234	0.0019040041	0.9156893650662443	234
235	0.0022699838	0.9196121860204458	235
236	0.0027120693	0.923533726263886	236
237	0.0032870686	0.9274540920766581	237
238	0.004063488	0.9313775840340768	238
239	0.005073274	0.9352973677384411	239
240	0.0063004647	0.9392161015425078	240
241	0.007879341	0.9431425613188813	241
242	0.010144513	0.9470623979978686	242
243	0.012924397	0.9509845961218693	243
244	0.016923266	0.9549025355237567	244
245	0.022475151	0.958823546067702	245
246	0.03016466	0.9627484969851692	246
247	0.04102682	0.9666678645172514	247
248	0.056438718	0.970592637031064	248
249	0.08029849	0.9745129312299194	249
250	0.115464866	0.9784335959857681	250
251	0.17519458	0.9823585958403861	251
252	0.26492938	0.9862749904792372	252
253	0.41058818	0.9901994295282367	253
254	0.6254083	0.99411929960562	254
255	0.9099624	0.9980446127812704	255
